film_vote_count,film_popularity,film_budget,film_revenue,film_rating,days_since_film_release,film_runtime_min,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,days_since_album_release,n_tracks,composer_album_count,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,us_score_nominee_count,us_song_nominee_count,bafta_nominee,log_lfm_album_listeners
709,2.3131,0,0,6.855,1264,110,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,3,0,0,0,0,0,0,0,0,0,0,5.981414211254481
1054,17.157,20000000,62871697,6.948,143,108,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
707,2.7548,18000000,0,5.688,3579,92,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,16.0,1,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
1325,0.5637,0,0,7.0,3594,102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,5.541263545158426
1652,2.3405,26000000,6416063,7.299,1814,126,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1814.0,17.0,1,0,0,0,0,0,0,0,0,3,0,1.9459101490553128
1045,4.6941,0,1019041,6.336,1926,101,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1842.0,26.0,2,0,0,0,0,0,0,0,0,0,0,8.667163717992533
2576,2.226,9000000,81831866,6.149,3390,99,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,29.0,6,0,0,0,0,0,0,0,0,0,0,6.579251212010101
3361,3.0966,6000000,33224654,6.143,2459,91,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,20.0,2,0,0,0,0,0,0,0,0,0,0,2.772588722239781
1897,2.6544,25000000,46712809,6.5,2612,124,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2612.0,18.0,9,0,1,0,0,0,0,0,0,0,0,6.693323668269949
1451,11.3122,60000000,96000836,6.965,297,123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,22.0,11,0,0,0,0,0,0,0,0,0,0,2.079441541679836
3297,3.9749,13500000,91500000,6.322,2397,87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2294.0,24.0,2,0,0,0,0,0,0,0,0,0,0,0.0
1059,4.0604,0,0,7.638,2157,120,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2143.0,20.0,1,0,0,0,0,0,0,0,0,0,0,4.564348191467836
4776,3.5721,110000000,121790376,6.89,3412,107,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3417.0,14.0,10,0,0,0,0,0,0,0,0,0,1,2.995732273553991
679,1.8607,20000000,7589419,6.862,1135,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,14.0,7,0,1,0,0,0,0,0,2,0,0,5.707110264748875
765,6.9034,0,243279,6.312,1997,109,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,2031.0,12.0,16,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
2655,3.3183,5000000,54400000,6.947,3811,103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,27.0,24,0,1,0,0,0,0,0,0,0,0,1.791759469228055
849,1.5729,0,1640866,6.56,1940,85,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,13.0,1,0,0,0,0,0,0,0,0,0,0,0.0
624,1.535,0,1396905,6.929,1905,118,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,9.0,11,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
2434,46.3232,400000000,598767057,7.202,259,170,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,214.0,42.0,2,0,0,0,0,0,0,0,0,0,0,2.19722457733622
2240,65.1897,100000000,24690793,8.124,225,96,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,16.0,10,0,0,0,0,0,0,0,0,3,0,1.3862943611198906
2999,5.1343,104000000,130788072,6.653,899,128,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,31.0,3,0,0,0,0,0,0,0,0,0,0,3.258096538021482
670,3.7047,0,0,6.86,1009,122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1009.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
1366,2.7971,37500000,125856180,7.134,2578,126,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2570.0,14.0,20,0,0,0,0,0,0,0,0,0,0,3.6375861597263857
695,1.5663,47000000,0,6.547,962,122,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1126.0,30.0,1,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
3130,6.9146,67000000,261907653,6.669,584,100,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,7.706162970199576
686,8.1921,40000000,32703294,6.942,158,107,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,16.0,20,1,0,0,0,0,1,0,0,0,0,9.99829760729877
3707,3.8887,135000000,245623848,6.0,3531,112,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,22.0,10,0,0,0,0,0,0,0,0,0,0,8.080237416216702
733,3.1867,20000000,47803176,7.1,2257,131,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,20.0,1,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
6328,4.4422,20000000,27975429,7.2,3088,123,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,,26.0,1,0,0,0,0,0,0,0,0,0,0,4.691347882229144
2866,16.7336,180000000,415101577,5.992,353,119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,35.0,2,0,0,0,0,0,0,0,0,0,0,3.091042453358316
654,7.3002,2000000,11069405,6.109,379,84,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,,10.0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
3033,18.8777,100000000,969597394,7.0,590,94,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,43.0,8,0,0,0,0,0,0,0,0,0,0,2.079441541679836
563,0.6689,0,0,6.44,3923,90,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3791.0,14.0,1,0,0,0,0,0,0,0,0,0,0,2.302585092994046
1548,6.3415,19000000,140376621,6.82,3116,122,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3116.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0.0
1308,8.9198,0,4082217,7.866,857,115,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,857.0,29.0,2,0,0,0,0,0,0,0,0,0,0,2.079441541679836
756,2.1127,0,0,6.437,2023,93,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,12.0,1,0,0,0,0,0,0,0,0,0,0,4.406719247264253
805,2.6873,0,0,6.6,1240,97,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,14.0,1,0,0,0,0,0,0,0,0,0,0,5.799092654460526
2171,1.5697,45000000,114500000,5.712,3354,105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3340.0,13.0,18,0,0,0,0,0,0,0,0,0,0,3.784189633918261
1811,3.7673,0,0,6.969,1430,114,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,27.0,5,0,0,0,0,0,0,0,0,0,0,5.84354441703136
779,0.6707,0,1822250,7.263,4033,129,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4033.0,21.0,9,0,1,0,0,0,0,0,0,0,0,7.96102146588337
2403,5.2124,250000,15741780,6.693,1213,138,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,2.19722457733622
792,3.4913,0,3925992,7.309,3166,122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3004.0,9.0,4,0,0,0,0,0,0,0,0,0,0,2.772588722239781
5427,5.2009,150000000,331957105,6.03,3333,103,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3270.0,20.0,8,0,0,0,0,0,0,0,0,0,0,2.995732273553991
4589,7.7426,4000000,6170043,6.8,3328,86,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,21.0,6,0,0,0,0,0,0,0,0,0,0,1.791759469228055
731,1.4376,0,269980,6.752,3493,115,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,39.0,1,0,0,0,0,0,0,0,0,0,0,3.58351893845611
6360,6.914,22000000,115171795,7.668,2222,113,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2234.0,17.0,5,0,1,0,0,0,0,0,0,0,0,6.100318952020064
765,0.9655,17900000,0,5.2,3272,123,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1458,2.8019,0,0,6.473,1618,91,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1618.0,15.0,3,0,0,0,0,1,0,0,0,0,0,0.6931471805599453
1735,4.4739,1700000,9303022,7.486,2661,86,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,4.0,10,0,0,0,0,0,0,0,0,0,0,3.610917912644224
882,5.1731,25000000,35153314,6.236,381,102,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,16.0,20,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1812,2.0482,0,56385,6.393,3039,105,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,,16.0,1,0,0,0,0,0,0,0,0,0,0,0.0
1998,1.4267,20000000,0,5.275,2759,113,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,,15.0,5,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
2776,3.6746,6000000,24849029,7.012,2444,102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2444.0,8.0,1,0,0,0,0,0,0,0,0,0,0,8.615045591583742
1551,1.7583,4954500,18754051,7.436,2794,88,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,3.0,1,0,0,0,0,0,0,0,0,0,0,9.673885691160873
1258,2.916,0,0,6.602,1627,110,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1625.0,16.0,16,0,0,0,0,0,0,0,0,0,0,2.079441541679836
24014,16.5788,235000000,1405403694,7.271,3937,141,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3910.0,29.0,25,0,1,0,0,0,0,0,0,0,0,6.672032945461067
23072,15.3171,175000000,857611174,7.91,3881,95,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3882.0,24.0,25,0,1,0,0,0,0,0,0,0,0,5.010635294096256
23668,11.988,150000000,378858340,7.6,3916,121,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3917.0,26.0,22,0,1,1,0,0,1,0,0,0,1,4.290459441148391
11091,11.3221,190000000,1515400000,7.219,3958,139,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3959.0,28.0,25,0,0,0,0,0,0,0,0,2,0,3.1780538303479458
20740,11.1078,108000000,631058917,7.692,3776,141,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3739.0,17.0,15,1,1,1,1,0,1,0,0,0,1,4.262679877041316
5692,10.6908,30000000,91709827,7.363,3966,123,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3844.0,14.0,2,0,0,0,1,0,0,0,0,0,0,4.727387818712341
21225,10.2583,150000000,1671537444,6.7,3892,124,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3889.0,24.0,25,0,1,0,0,0,0,0,0,0,0,4.189654742026425
8799,9.827,155000000,440603537,5.948,3875,126,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3874.0,19.0,30,1,1,1,0,0,0,0,0,0,0,8.974364841846596
17511,8.7199,81000000,414351546,7.62,4025,129,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4019.0,18.0,16,0,1,0,0,0,0,0,0,0,0,3.784189633918261
7236,7.7769,190000000,209200000,6.289,3910,130,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,3889.0,24.0,25,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
3513,7.5092,53000000,99975678,6.526,3789,123,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,21.0,22,0,1,1,0,0,0,0,0,0,0,4.8283137373023015
10992,6.8757,245000000,880707597,6.564,3750,148,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3732.0,26.0,13,0,1,0,0,0,0,0,0,3,0,4.248495242049359
5872,6.6192,175000000,332207671,6.739,3731,93,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3725.0,30.0,6,0,0,0,0,0,0,0,0,0,0,5.327876168789581
3896,6.5369,31000000,104400000,6.309,3840,99,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,13.0,13,0,0,0,0,0,0,0,0,0,0,7.126087273299125
9583,6.1103,28000000,133346506,7.357,3704,131,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,23.0,9,0,0,0,0,0,0,0,0,0,0,5.147494476813453
9470,6.0,150000000,682716636,7.22,3840,131,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3840.0,17.0,1,0,0,0,0,0,0,0,0,0,0,2.19722457733622
7133,5.9552,35000000,194564672,7.229,3783,121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,18,0,0,0,0,0,0,0,0,0,0,6.559615237493242
2475,5.8844,74000000,325186032,6.095,4021,93,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3967.0,16.0,15,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
4148,5.698,135000000,368871007,6.793,3972,94,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,,13.0,30,0,0,0,0,0,0,0,0,0,0,6.326149473155099
6975,5.428,176000000,184000000,5.456,4014,127,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4019.0,23.0,25,0,1,0,0,0,0,0,0,0,0,6.9167150203536085
5445,5.3568,29000000,287144079,6.842,3922,115,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3917.0,18.0,13,0,0,0,0,1,0,0,0,0,0,5.19295685089021
1083,5.1821,14500000,30300000,7.0,3936,119,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,24.0,6,0,1,0,0,0,0,1,0,0,0,5.84354441703136
8146,5.1201,50100000,153962963,6.87,3993,105,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,12.0,1,0,0,0,0,0,0,0,0,0,0,5.683579767338681
10291,5.0787,110000000,297002527,6.4,3972,119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,20.0,14,0,0,0,0,0,0,0,0,0,0,7.640123172695364
6684,4.4783,75000000,110045109,7.081,3824,116,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3830.0,28.0,25,1,1,0,0,1,0,1,0,0,0,5.247024072160486
3280,4.3874,34000000,63013281,7.626,3950,128,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,28.0,11,0,0,0,0,0,0,0,0,0,0,1.791759469228055
523,4.3295,13000000,150000000,7.8,3851,159,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,11.0,2,0,0,0,0,0,0,0,0,0,0,10.628641991731053
4231,4.2127,60000000,101134059,6.551,3691,124,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,18.0,3,0,0,0,0,0,0,0,0,0,0,4.276666119016055
893,4.1465,25130430,90747520,7.518,3858,159,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,8.0,3,0,0,0,0,0,0,0,0,0,0,8.969287400118406
1476,4.101,25000000,106209378,6.984,4013,85,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,25.0,2,0,0,0,0,0,0,0,0,0,0,3.8501476017100575
2724,3.7057,60000000,47318560,5.521,4028,107,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4029.0,15.0,8,0,0,0,0,0,0,0,0,0,0,2.9444389791664403
2417,3.6919,6000000,11100000,6.783,3811,96,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,15.0,1,0,0,0,0,0,0,0,0,0,0,5.43372200355424
7132,3.6109,40000000,165478348,7.237,3761,141,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4048.0,15.0,13,0,1,0,0,0,0,0,1,0,1,6.150602768446279
586,3.5161,0,316472,6.0,3950,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,3917.0,17.0,17,0,1,0,0,0,0,0,0,0,0,3.555348061489413
4270,3.2921,100000000,93900000,6.758,3712,122,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3711.0,22.0,8,0,0,0,0,0,0,0,0,0,0,8.9758830607617
3207,3.2687,35000000,81967450,5.9,3817,96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3808.0,20.0,24,0,1,0,0,0,0,0,0,0,0,4.04305126783455
805,3.1244,0,30810658,6.112,3836,98,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4048.0,20.0,1,0,1,0,0,0,0,0,0,0,0,5.241747015059643
3232,3.053,26000000,31807156,6.414,3858,117,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3844.0,4.0,1,0,0,0,0,0,0,0,0,0,0,8.08825472712243
732,2.5889,0,0,7.626,3967,132,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4048.0,13.0,6,0,0,0,0,0,1,0,0,0,0,13.177063661405995
588,2.58,17000000,15730665,7.269,4013,86,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,34.0,3,0,0,0,0,0,0,0,0,0,0,2.772588722239781
1005,2.0823,40000000,13644292,5.76,4002,115,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,24.0,24,0,0,0,0,0,0,0,0,0,0,3.9889840465642745
2096,2.0031,4000000,52425855,4.922,4026,91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4048.0,18.0,6,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
988,1.9008,36000000,64800000,5.196,3998,93,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3958.0,1.0,17,0,0,0,0,0,0,0,0,0,0,2.079441541679836
2912,1.8209,50000000,71561644,6.4,3979,114,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3980.0,18.0,22,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
735,1.7196,9600000,1986615,7.347,3753,94,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3669.0,24.0,8,0,0,0,0,0,0,0,0,0,0,3.295836866004329
1028,1.585,19000000,5578519,6.754,3790,115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3795.0,8.0,17,0,0,0,0,0,0,0,0,0,0,9.367429587218956
1306,1.505,0,3191971,7.6,3887,138,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,,11.0,1,1,1,1,0,0,0,0,0,0,0,11.32009286015061
1027,1.309,2000000,1617522,6.684,3914,84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,,24.0,9,0,0,0,0,0,0,0,0,0,0,5.942799375126701
5136,1.2904,12000000,85500000,6.2,3880,109,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,3858.0,16.0,3,0,0,0,0,1,1,0,0,0,0,3.332204510175204
782,1.2604,6000000,41387687,6.4,3746,104,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,3,0,1,0,0,0,0,0,0,0,0,2.8903717578961645
1293,1.2381,0,23706386,7.58,3866,128,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3746.0,23.0,3,0,0,0,1,1,0,0,0,0,0,8.852521917335372
1438,1.1865,5070773,0,7.8,3712,100,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,,16.0,1,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
1494,1.1642,3300000,64110728,5.304,4020,83,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,3994.0,15.0,3,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
753,1.0875,10000000,85979176,6.425,3992,122,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4048.0,28.0,13,0,1,0,0,0,0,0,0,0,0,2.9444389791664403
1172,0.886,10000000,17287309,6.0,3963,97,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3936.0,12.0,1,0,0,0,0,1,0,0,0,0,0,1.9459101490553128
633,0.7703,2000000,45431,5.722,3951,95,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0
993,0.6662,0,83027924,6.5,3796,115,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
689,0.5893,0,0,6.89,3972,103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,21.0,1,0,0,0,0,0,0,0,0,0,0,3.6375861597263857
12226,20.1789,0,358000000,8.479,3445,106,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3363.0,27.0,1,0,0,0,0,1,1,0,0,0,0,11.641872615997368
32247,13.1393,58000000,782837347,7.623,3644,108,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3641.0,23.0,22,0,0,1,0,0,0,0,0,0,0,3.8501476017100575
23657,12.5007,250000000,1155046416,7.447,3566,147,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3557.0,20.0,16,0,0,0,0,0,0,0,0,0,0,6.742880635791903
18882,12.4019,47000000,203388186,7.622,3369,116,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,3368.0,20.0,3,0,1,1,0,0,0,0,2,0,1,5.713732805509369
23072,10.9617,180000000,676343174,7.418,3385,115,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3389.0,19.0,25,0,1,0,0,0,0,0,0,0,0,7.053585727193677
9000,9.6978,40000000,322819915,7.294,3524,134,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,30.0,13,0,0,0,0,0,0,0,0,0,0,8.742733867330168
19430,9.0967,180000000,809342332,7.31,3363,133,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3351.0,17.0,17,0,1,0,0,0,0,0,0,0,1,8.13505390861157
3752,8.8223,125000000,347337803,6.627,3397,92,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,3417.0,13.0,17,0,0,0,1,1,0,0,0,3,0,5.814130531825066
5185,8.1056,60000000,162100000,6.001,3391,118,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,16.0,16,0,0,0,0,0,0,0,0,0,0,4.219507705176107
13529,8.0958,178000000,543934787,6.518,3545,144,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3543.0,25.0,2,0,1,0,0,0,0,0,0,0,0,3.1780538303479458
10339,7.35,110000000,296482446,6.84,3412,127,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,3396.0,17.0,8,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
3826,7.0884,50000000,69411370,7.271,3670,144,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,,13.0,30,0,0,0,0,0,0,0,0,0,0,4.7535901911063645
6934,6.889,185000000,343471816,6.782,3495,122,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3473.0,18.0,25,0,1,0,0,0,0,0,0,0,0,4.356708826689592
7551,6.5434,60000000,240800000,7.197,3433,96,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3382.0,,1,0,0,0,0,0,0,0,0,0,0,4.143134726391533
6317,6.5385,165000000,389681935,5.4,3510,120,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3508.0,21.0,3,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
21812,5.9829,175000000,749200054,5.9,3468,122,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3463.0,22.0,16,0,1,0,0,0,0,0,0,0,0,6.272877006546167
6219,5.9046,90000000,162400000,6.472,3426,132,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3424.0,25.0,4,0,0,0,0,0,0,0,0,0,0,9.741086263177303
3887,5.7718,73000000,349779543,6.251,3552,97,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3550.0,32.0,8,0,0,0,0,0,0,0,0,0,0,6.769641976852503
874,5.4073,5000000,14332467,5.6,3628,96,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,20.0,13,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
3553,4.6951,140000000,195243411,6.288,3531,117,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3683.0,19.0,6,0,1,0,0,0,0,0,0,0,0,2.70805020110221
7381,4.5351,4000000,65046687,7.361,3389,111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,9,0,0,0,1,0,0,0,3,0,0,3.4339872044851463
4963,4.201,115000000,164989338,6.285,3587,114,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3571.0,22.0,17,0,0,0,0,0,0,0,0,0,0,2.6390573296152584
6507,4.1964,75000000,220021259,6.086,3397,122,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3403.0,17.0,23,0,1,0,0,0,0,0,0,0,0,3.6635616461296463
7808,4.0134,9900000,158906350,7.015,3524,89,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,15.0,8,0,0,0,0,0,0,0,0,0,0,2.8903717578961645
6693,3.6259,5000000,23123592,7.89,3494,118,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,8.0,5,0,0,0,0,0,0,0,0,0,0,9.472704636443671
