artist_id,artist_mbid,name,sort_name,artist_type,gender,artist_comment,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,area_name,area_mbid,begin_area_name,begin_area_mbid,end_area_name,end_area_mbid,aliases_text,artist_tags_text,isni_text,ipi_text,film_ct_in_spine,soundtrack_release_group_ct_in_spine,electronic_producer,jazz_traditional,media_composer_orchestral,pop_vocalist,rock_artist_band,world_folk_regional,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner
61919,01bdf8e1-36d1-4c2e-bab8-8cd2de4bb169,Renée Zellweger,"Zellweger, Renée",Person,Female,,1969.0,4.0,25.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Katy,b292dff2-033c-4aac-a058-0520a0887956,,,Renee Zellweger,,0000000114794452,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62639,02ea73c9-a5f0-4b63-91f1-c97fa27567ff,American Boychoir,American Boychoir,Choir,,,1980.0,,,2017.0,,,United States,489ce91b-6658-3307-9877-795b68554c98,,,,,American Boy Choir | The Columbus Boychoir,,0000000106631143,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64517,4236acde-2ce2-441c-a3d4-38d55f1b5474,Explosions in the Sky,Explosions in the Sky,Group,,Texas post‐rock,1999.0,7.0,4.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Austin,58d2816b-daf9-4fc5-962c-06967f14a5e5,,,Breaker Morant | EITS | Explosion In The Sky,post-rock | instrumental | ambient | american | américain | classic pop and rock | texas | usa,0000000121498731,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66503,67e344da-ec54-4e26-b2a4-8351d744a14c,梶浦由記,"Kajiura, Yuki",Person,Female,,1965.0,8.0,6.0,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,Tokyo,8dc97297-ac95-4d33-82bc-e07fab26fb5f,,,Noir | Noir OST I | Noir OST II | Yuki Kajiura | かじうらゆき | 梶浦由記,composer | anime score | arranger | cinematic classical | film score | japanese soundtrack | japanese vgm | keyboard | modern classical | music producer | neoclassical darkwave | neoclassical new age | piano | soundtrack | television music | anime | classical crossover | yuki kajiura,000000011446834X,00171018108,3,3,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66623,74ba575f-3420-4d62-8e48-ac473d3c4282,Klaus Badelt,"Badelt, Klaus",Person,Male,German score composer,1967.0,6.0,12.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Frankfurt am Main,16560d3e-358b-4869-8a6d-727db2ee7b69,,,Badelt | Claus Badelt | Klaus Badel | Klaus Badelt,film composer | soundtrack | german | contemporary classical | european | german composer | modern classical | orchestral,0000000108654154,00249403565,2,2,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67210,1f064e2d-aa55-4631-8f62-e2c14bbe1f4e,Vitalic,Vitalic,Person,Male,,1976.0,5.0,18.0,,,,France,08310658-51eb-3801-80de-5a0739207115,Dijon,adbd2d98-ba5b-4eed-b559-96acfddc9804,,,Dima | Vitalic VTLZR,electroclash | french | france | techno | dance and electronica | electro house | electronic | francophone | french electro | progressive house | synth-pop | electronica | français | french house | house,0000000116791917,,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67716,d9c25451-bec6-4273-abe2-15ce0f0e0621,DJ Muggs,"Muggs, DJ",Person,Male,,1968.0,1.0,28.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Queens,431a085b-9f4c-4fbb-82de-2ca7ce735da8,,,Muggs,hip hop,0000000078403353,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68000,106e1cea-2356-4078-a036-2a8023cd9d8c,Roque Baños,"Baños, Roque",Person,Male,Spanish score composer,1968.0,5.0,1.0,,,,Spain,471c46a7-afc5-31c4-923c-d0444f5053a4,Jumilla,f8248883-e92a-460f-bb2f-406fd41ead8f,,,Banos | Baños | Roque Banos | Roque Banos Lopez | Roque Baños | Roque Baños López,jazz,0000000119543281,,13,13,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69771,33945eeb-e2d2-4257-a199-661cbadcf8af,Dan the Automator,Dan the Automator,Person,Male,,1967.0,9.0,9.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,San Francisco,83f22bb6-4631-443c-bace-9fae8540362a,,,Automator | Dan Nakamura | Daniel M. Nakamura | Nathaniel Merriweather | The Automator | The Cantankerous Captain Aptos,acid rap | american | hip hop | hip-hop | space rap | trip-hop,0000000054891735,00128416776,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70975,26037b3e-064c-4e9d-9d88-ebcd35933272,Linda Perry,"Perry, Linda",Person,Female,rock singer‐songwriter & producer,1965.0,4.0,15.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Springfield,712d64d0-5978-4b60-9126-0a47f7b2e563,,,L. Perry,rock,0000000114752711,00334262485,4,4,False,False,False,False,True,False,2018,False,False,False,False,False,False,True,False,False,False,True,False,False,False
72147,1de1b2e2-2881-4e7e-bf75-60de23f1ed4b,Alberto Iglesias,"Iglesias, Alberto",Person,Male,Spanish score composer,1955.0,10.0,21.0,,,,Spain,471c46a7-afc5-31c4-923c-d0444f5053a4,San Sebastián,a3ed30dc-6e11-4813-b63c-c7220ffa7d88,,,Albert Iglesias | Alberto Berridi | Alberto Fernández | Alberto Igiesias | Alberto Iglesas | Alberto Iglesias | Alberto Iglesias Fernández Berridi | Alberto Iglesias Fernández‐Berridi | Alberto Iglesiass | Alberto Iglessias | Alberto Iglesyas | Alberto Ilgesias | Alberto Inglesias | Alberto Jglesias | Alberto Yglesias | Iglesias,film composer | soundtrack,0000000109049618,,11,11,False,False,True,False,False,False,2021,True,False,False,False,True,False,False,False,False,False,False,False,False,False
73904,122a2714-24f8-4046-a532-64064b5076d2,Thomas Bangalter,"Bangalter, Thomas",Person,Male,,1975.0,1.0,3.0,,,,Beverly Hills,73d8cbdd-3149-4cb6-a36d-1ef2036a8b88,Paris,dc10c22b-e510-4006-8b7f-fecb4f36436e,,,,french house | house,0000000116959775,00261873747,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74295,579aff08-00e5-4f3c-b039-bcae296bbd1e,Nigel Westlake,"Westlake, Nigel",Person,Male,Australian composer and clarinetist,1958.0,9.0,6.0,,,,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Perth,21e8495a-32fa-4a97-8a92-57184e36235a,,,,,0000000116112777,00200988183,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75264,ffb18e19-64a4-4a65-b4ce-979e00c3c69d,The Album Leaf,"Album Leaf, The",Person,Male,,,,,,,,San Diego,82f3a697-ba65-404d-a1ed-360147af7d10,,,,,Album Leaf,post-rock | ambient | electronic | american | américain | cinematic | downtempo | epic | instrumental rock | los angeles | melodic | usa,0000000055495689,,4,4,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77146,faf66a9d-12a6-414b-8f26-35ec04bd23d5,大友良英,"Otomo, Yoshihide",Person,Male,,1959.0,8.0,1.0,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,Yokohama,805ccce6-4760-4076-a2b2-dfbbd5d237cc,,,DJ Carhouse | OOTOMO Yoshihide | Otomo | Otomo Yoshihide | Yoshihide Otomo | ŌTOMO Yoshihide | おおとも よしひで | 大友 良英 | 大友良英,eai | free improvisation | onkyo | avant-garde jazz | experimental big band | experimental electronic | film composer | guitarist | noise | turntable music,0000000081333421,,1,1,False,False,True,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77161,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,M83,Group,,,2001.0,,,,,,France,08310658-51eb-3801-80de-5a0739207115,Antibes,d8c8f702-8e5f-4744-8b2c-c4e662ec4ec4,,,,dream pop | electronic | shoegaze | synth-pop | indietronica | post-rock | ambient | french | score | alternative | alternative/indie rock | ambient pop | dance | electro | electronic rock | electronica | film score | france | indie electronic | new wave | pop | soundtrack | synthwave | tech house | techno | ambient music | dance and electronica | electronic music | indie rock | post-punk | space rock | synth pop | synthpop,0000000123318853,,3,3,True,False,True,True,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77539,0179bb0c-704a-4844-b7f3-35cee9c8b954,Stanley Myers,"Myers, Stanley",Person,Male,,1930.0,10.0,6.0,1993.0,11.0,9.0,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Birmingham,226c4dca-ef2a-4d4b-ba25-4118d116557a,London,f03d09b3-39dc-4083-afd6-159e3f0d462f,"Meyers | Myers | Myers, Stanley | Stanleey Myers | Stanley Myers | スタンリー・マイヤーズ | マイヤース",cinematic classical | composer | film composer | production music,0000000114785986,00021912614,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79430,23d89243-79c9-4afc-8db5-fce27e7ba78d,Brian Tyler,"Tyler, Brian",Person,Male,American score composer,1972.0,5.0,8.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Orange County,8ba9ac5a-5b4e-4ecc-b24a-e730920fc12b,,,Brian Theodore | Brian Theodore Tyler | Brian Tiler | Brian Tyler | Briant Tyler | Bryan Tiler | Bryan Tyler | Madsonik | Theodore Tyler | Tyler,soundtrack | easy listening soundtracks and musicals | film composer | game | score | united states | vgm | video game,0000000110213112,00128902571,34,31,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80800,a841d19e-e1ef-4c3e-bb3f-5f82d1795ec6,Mark McKenzie,"McKenzie, Mark",Person,Male,US film composer/orchestrator,1957.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,,,,,,film composer,0000000052067670,,2,2,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82973,bced6266-4c23-4806-8e3d-165eac0ad494,Marco Beltrami,"Beltrami, Marco",Person,Male,American score composer,1966.0,10.0,7.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Long Island,0dd9f772-7cd1-402f-8627-5121eed4f8ad,,,Beltrami | Marco Beltarmi | Marco Beltrami | Marco Betrami | Marko Beltrami,american | composer | film composer | score | soundtrack | italian,0000000121452207,00333968340,31,30,False,False,True,False,False,False,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False
83890,a173a2b0-a6c0-403b-911a-1d01c82918a6,Jack Wall,"Wall, Jack",Person,Male,US game composer,1964.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Chester County,df733e7b-576e-4852-9a3e-4192f0aa6e23,,,,video game | soundtrack | electronic | game | game composer | orchestral | score | vgm,0000000003038099 | 0000000119315780,00342173880,1,1,True,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84354,5d69eb74-60b2-4b85-9a2a-bf4295454140,Kaada,Kaada,Person,Male,,1975.0,7.0,28.0,,,,Norway,6743d351-6f37-3049-9724-5041161fff4d,Stavanger,fd07dd33-6691-4247-948d-f4a2e6cb57d6,,,John Erik Kaada,,0000000120298623,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84722,563e5ba2-77cf-437c-9b34-f367107dd5fb,Marius de Vries,"de Vries, Marius",Person,Male,,1961.0,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,London,f03d09b3-39dc-4083-afd6-159e3f0d462f,,,Marius Devries | Marius Vries | Marius van Wyk de Vries,,000000010866394X | 0000000372540615,00162045697 | 00162045795 | 00162060407 | 00162060505,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85221,fdec141a-f2a7-4b07-9257-8909c294546b,Wiener Symphoniker,Wiener Symphoniker,Orchestra,,,1933.0,,,,,,Austria,caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Wien,afff1a94-a98b-4322-8874-3148139ab6da,,,American Recording Society Orchestra | Orchestre symphonique de Vienne | The Vienna Symphony Orchestra | Vienna Symphony | Vienna Symphony Orchestra,symphony orchestra | austrian orchestra,0000000121090760,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85282,5156bb2c-45d7-4660-8234-4d84452c93e1,Jesper Kyd,"Kyd, Jesper",Person,Male,Danish composer and sound designer,1972.0,2.0,3.0,,,,Denmark,4757b525-2a60-324a-b060-578765d2c993,Hørsholm,55e4cc23-e0d4-46ec-a4e5-a8b3f38cf24a,,,Jesper Kid,vgm | video game music | _clean | danish | game | orchestral | score | soundtrack | trailer | video game,0000000118760962,00451268757 | 00451268855,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85970,988ff762-d277-4e73-86c1-2b98d59606c6,Abrar-ul-Haq,Abrar-ul-Haq,Person,Male,,1968.0,7.0,21.0,,,,Pakistan,7c87112d-504d-31f1-8147-11ff45fc3bfd,Faisalabad,0b4a59f7-b984-4b12-a52f-d24b4bc86ad1,,,Abrar Ul Haq | Abrar-ul Haq,pakistani | pakistani bhangra | pakistani pop | punjabi,0000000036078222,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86296,d873aeb7-8bbe-4f79-91b8-0bc11c7ae313,Don Diablo,Don Diablo,Person,Male,Dutch DJ Don Pepijn Schipper,1980.0,2.0,27.0,,,,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Coevorden,6795f2da-1604-4640-990b-66a1b4ca7956,,,,house | future house | electro house | progressive house,0000000436889753,,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86461,7990c55f-5f76-4087-b3da-ab0064ea0f09,Bappi Lahiri,"Lahiri, Bappi",Person,Male,,1952.0,11.0,27.0,2022.0,2.0,15.0,India,d31a9a15-537f-3669-ad53-25753ddd2772,Jalpaiguri district,f6436a19-6125-47df-8fa1-32e79b798e6b,Mumbai,e24de96f-81de-4021-8af3-1b656b6b1e42,Alokesh Lahiri | Bappa Lahiri | Bappi Lahari | Bappi Lahri,electro-disco | film composer | filmi,0000000042563953 | 0000000057392157,00254151687,2,2,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88698,4d5f891d-9bce-45ae-ad86-912dd27252fa,Dave Grohl,"Grohl, Dave",Person,Male,,1969.0,1.0,14.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Warren,f916137e-63dd-4ab6-a946-ed41417af055,,,Dave Ghrol | David Eric Grohl | David Grohl,rock | rock and indie,0000000122784916,00234720196 | 00234720294,2,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88971,8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,Thom Yorke,"Yorke, Thom",Person,Male,,1968.0,10.0,7.0,,,,England,9d5dd675-3cf4-4296-9e39-67865ebee758,Wellingborough,b2a007c0-cc6a-4395-9239-141d0e060c4f,,,Thomas Edward Yorke | Thomas Yorke,electronic | alternative rock | british | ambient | ambient pop | english | film score | glitch pop | rock | uk | art pop | art rock | film soundtrack | idm | rock and indie | crossover prog | electronic rock | experimental electronic | experimental rock | indie rock,0000000114441825,00177197531 | 00178210867 | 00178219546,2,2,True,False,True,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89933,e595ed1c-9251-4362-a816-534f141d16ce,Boom Bip,Boom Bip,Person,Male,US hip-hop/electronic record producer and musician,1974.0,6.0,22.0,,,,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Cincinnati,b2cf490f-a8a7-4875-a1b7-addede3b327f,,,Bryan Charles Hollon,hip hop | dance and electronica | folktronica,0000000053733495 | 0000000057261632,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91952,8615457f-5a4c-4946-980d-d2e9fe480f38,Ron Goodwin,"Goodwin, Ron",Person,Male,English composer,1925.0,2.0,17.0,2003.0,1.0,8.0,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Plymouth,27e496a5-2ad4-4d7e-a4ac-a3869b2bbad7,Newbury,7b4dea22-b467-4e3f-861a-093246ad0c5d,,british composer | composer | film composer,000000010880217X,00012344529 | 00047016992,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92267,fc31ddde-0030-4cc3-9180-5cc4e7004fef,Rolfe Kent,"Kent, Rolfe",Person,Male,English score composer,1963.0,4.0,18.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,City of St Albans,d107417f-3659-4b21-92cf-b840af98c506,,,Kent | Rolf Kent | Rolfe Kent | Rolfe R Kent | Rolfe R. Kent | Rolph Kent,composer,0000000108694375,,5,5,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92566,eebe62ef-b943-4c63-adc0-c638973a5ae4,White Noise,White Noise,Group,,electronic music,1969.0,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,London,f03d09b3-39dc-4083-afd6-159e3f0d462f,,,The White Noise,electronic | experimental | progressive electronic | psychedelic pop,000000011481074X,,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96453,de1e1ae6-4d43-40c5-8fce-5e004b61058a,Harbhajan Mann,"Mann, Harbhajan",Person,Male,,1965.0,12.0,30.0,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,Punjab,8df37637-2eb2-424b-9e1d-c90586509826,,,Harbajan Mann | Harbhajan Mann,bhangra | punjabi | script-guru | ਪੰਜਾਬੀ | ਭੰਗੜਾ,0000000067869916,,1,1,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100154,2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Sia,Person,Female,Australian singer‐songwriter,1975.0,12.0,18.0,,,,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Adelaide,7dc47ab9-c7ff-4282-97e0-bd53db80ff9d,,,Sia | Sia Furler | Sia Kate Furler | Sia Kate I. Furler | Sia Kate Isobelle Furler | シーア,pop | electropop | dance-pop | indie pop | alternative pop | australian | art pop | acid jazz | australian pop | chamber pop | downtempo | english | pop and chart | trainwreck | mbs-333,0000000121980931,00188317540,4,3,False,False,False,True,False,False,2021,True,False,False,False,True,False,False,False,False,False,False,False,False,False
101235,b53c4fe9-6f51-4424-bc3f-425a04840004,Adrian Johnston,"Johnston, Adrian",Person,Male,English musician and composer,1961.0,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Cumbria,8923be10-140a-4efc-bc9a-112ae16512ed,,,,,0000000117507113,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102474,e4777ad0-2531-48b7-8c90-4099a7333c58,René Aubry,"Aubry, René",Person,Male,,1956.0,,,,,,France,08310658-51eb-3801-80de-5a0739207115,Remiremont,5ac78ed8-d8c9-44dc-b178-d9103a3b8c6f,,,,classical | soundtrack | television,0000000121225653,00047979424,7,7,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105261,48ec4bb6-47a6-4e2c-8287-7617464eb193,Alva Noto,Alva Noto,Person,Male,,1965.0,9.0,18.0,,,,Germany,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Chemnitz,4e3749dc-216d-48ca-9f5e-5630e4222c71,,,Carsten Nicolai | Noto,electronic | glitch | ambient | minimalism | drone | idm | micromontage | minimal techno | minimal | noise,0000000120312181,,1,1,True,False,False,False,False,False,2015,False,False,False,False,True,False,False,False,True,False,False,False,False,False
105324,2da182f3-383d-431e-9d70-7a91a525f08c,Howard Goodall,"Goodall, Howard",Person,Male,,1958.0,5.0,26.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Bromley,71d7ce55-816c-4e64-8dbf-e2289a696354,,,Howard L. Goodall | Howard Lindsay Goodall | ハワード・グッドオール,british composer | composer | soundtrack,0000000115936045,00046695939,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106883,24b70d13-85ab-410b-a044-2cca4600b1e1,Floex,Floex,Person,Male,"Tomáš Dvořák, czech composer and multi-artist",1978.0,2.0,14.0,,,,Czechia,51d34c28-61bf-3d21-849f-7492672a9d44,Praha,0a65a727-7465-4e6c-8b15-ed4d09e021ee,,,Tomáš Dvořák,composer | vgm | awesome | komponist | tjekkisk | video game music | _tidy,0000000056141591,00599177582 | 00600853183,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107106,578c1e77-4756-44dd-86a9-b1e71a5b635e,Jóhann Jóhannsson,Jóhann Jóhannsson,Person,Male,Icelandic musician and score composer,1969.0,9.0,19.0,2018.0,2.0,9.0,Iceland,48802a32-075a-3805-a183-277c66047693,Reykjavík,e498a3ef-704c-462e-b144-6e6fc108a6f2,Berlin,c9ac1239-e832-41bc-9930-e252a1fd1105,Gunnar Jóhannsson | Johann Johannsson | Johannsson | Jóann Jóhannsson | Jóhan Jóhannsson | Jóhann Gunnar | Jóhann Gunnar Jóhannsson | Jóhann Johannsson | Jóhann Jóhannson | Jóhann Jóhannssen | Jóhann Jóhannsson | Jóhann Jóhannssonn | Jóhann Jóhanson | Jóhann Jóhansson | Jóhannsson,modern classical | 4ad | dance and electronica | film composer | icelandic | qi-patronymic,0000000004496761,00218769927 | 00506945638,6,6,False,False,True,False,False,False,2016,True,False,False,False,True,False,False,False,True,False,False,False,False,False
107177,77e17f40-d263-46de-ae65-907430e9c15c,服部隆之,"Hattori, Takayuki",Person,Male,,1965.0,11.0,21.0,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,Tokyo,8dc97297-ac95-4d33-82bc-e07fab26fb5f,,,Takayuki Hattori | はっとり たかゆき | 服部 隆之 | 服部隆之,arranger | cinematic classical | composer | conductor | film score | clean up titles | jasrac lost iswc,0000000383065012,00165956235,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107574,792cec6c-2b5a-4076-beb5-669125ae58a2,Thomas Dybdahl,"Dybdahl, Thomas",Person,Male,Norwegian singer-songwriter,1979.0,4.0,12.0,,,,Norway,6743d351-6f37-3049-9724-5041161fff4d,Sandnes,c0086174-8b1c-4669-890c-2e618c337452,,,Thomas Dybdhal | Thomas Dybedahl | Thomas Dyhdahl,,0000000118717091,00272965825,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109917,28a20b09-5ef7-4f81-878a-a5d8aef5ab1c,Jack Nitzsche,"Nitzsche, Jack",Person,Male,American musician and score composer,1937.0,4.0,22.0,2000.0,8.0,25.0,United States,489ce91b-6658-3307-9877-795b68554c98,Chicago,29a709d8-0320-493e-8d0c-f2c386662b7f,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Alfred Nitzsche | Bernard Alfred | Bernard Alfred Nitzsche | Bernard Nitzsche | Jack Nietzche | Jack Nietzsche | Jack Nitsche | Jack Nitszche | Jack Nitzche | Jack Nitzsche | Jack Nitzschi | Jack Nitzschy | Jack Nitzske | Jack Nizsche | Jak Nitzsche | Nitzsche,rock | death by bronchial infection | death by heart attack,0000000110206852,00022436711,2,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110757,0c751690-c784-4a4f-b1e4-c1de27d47581,Animal Collective,Animal Collective,Group,,US experimental band,2000.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Baltimore,2fb5445d-3987-49fe-957a-f730a7acc4a2,,,Campfire Songs | The Animal Collective,freak folk | neo-psychedelia | experimental | psychedelic folk | psychedelic pop | new weird america | avant-folk | avant-garde | avant-garde pop | electronic | noise | indie rock | noise pop | poggers | rock and indie | indie,0000000092270323,,1,1,True,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111095,3678bc88-5564-4682-a264-2075eaaaaab3,梅林茂,"Umebayashi, Shigeru",Person,Male,,1951.0,2.0,19.0,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,Kitakyūshū,e633d760-ab94-4b4c-8166-4a2ecf8b7add,,,Shigeru Umebayashi | Shigeru Umebayashi / 2046 Main Theme (with Percussion | Umebayashi Shigeru | うめばやし しげる | うめばやししげる | 梅林 茂,,0000000116252278,00168890420 | 00666875878,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111164,51458d7f-c99a-49bf-9402-fe3988bf40ef,Leonard Rosenman,"Rosenman, Leonard",Person,Male,,1924.0,9.0,7.0,2008.0,3.0,4.0,United States,489ce91b-6658-3307-9877-795b68554c98,Brooklyn,a71b0d32-7752-49e9-8594-2247ad6ac12c,Woodland Hills,9e5550db-8480-423a-b644-3bc1336a96de,Leonard Roseman,film composer | star trek soundtracks | television composer,0000000121269015,00026735580,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112605,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,"Ronson, Mark",Person,Male,British DJ and producer,1975.0,9.0,4.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,St John's Wood,57296e85-ed07-4d79-88ef-7b70d23acf8d,,,DJ Mark Ronson | Marc Ronson | Mark D. Ronson | Mark Daniel Ronson,pop | synth funk | electropop | pop soul | dance-pop | english | nu disco | synth-pop | united kingdom | alternative rock | dance | funk | hip hop | hip-hop | jazz pop | pop and chart | rock | soul,000000007143363X,00199628407 | 00199628505,1,1,False,False,False,True,True,False,2025,False,False,True,True,False,False,True,True,True,False,True,True,False,False
113012,abd74614-27a9-40c5-85e3-0d429f8fb834,Diam’s,Diam’s,Person,Female,French rapper,1980.0,7.0,25.0,,,,France,08310658-51eb-3801-80de-5a0739207115,Nicosia,b216cffd-75db-4dd6-b11a-8f58fded09e3,,,Diam S | Diams | Mélanie Georgiades,hip hop | france | francophone | français | french,0000000114676667,00152517489 | 00152517587,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113704,75e2440b-2fd0-4366-baec-d7802f52edeb,Joshua Ralph,"Ralph, Joshua",Person,Male,,1975.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,,,J. Ralph | Spy,,0000000449284446,00342077873,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114421,80948716-c548-4c8d-a5b2-a52d26b16c2c,Sukshinder Shinda,"Shinda, Sukshinder",Person,Male,,1972.0,5.0,29.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,Sukhshinder Shinda,desi,0000000356084066,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115066,3058b22d-8928-428b-a830-bc5ecb4e96f7,Jean‐Claude Petit,"Petit, Jean‐Claude",Person,Male,,1943.0,11.0,14.0,,,,France,08310658-51eb-3801-80de-5a0739207115,Vaires-sur-Marne,3575595f-6d3c-4178-934d-b43a35b807af,,,Jean-Claude Pettit,,0000000114562627,00073328872,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
